image_file,category,subcategory,current_height,current_width,source,searched_label,resize_factor,H,FA,n_resp,memorability_wo_fa_correction,memorability_w_fa_correction,memoir_h,memoir_f,memoir_nresp,memoir_mem_score_yfa,memoir_mem_score_nfa,mean_response_time
n07654148_18446.jpg,food,barbecue,334.0,500.0,imagenet,"barbecue, barbeque",1.0,98,0,107,0.91588785046729,0.91588785046729,76.0,7.0,85.0,0.8117647058823529,0.8941176470588236,663.6538461538462
n07654148_21465.jpg,food,barbecue,333.0,500.0,imagenet,"barbecue, barbeque",1.0,78,5,108,0.722222222222222,0.675925925925926,57.0,17.0,73.0,0.547945205479452,0.7808219178082192,629.5205479452055
n07679356_23999.jpg,food,bread,281.0,500.0,imagenet,"bread, breadstuff, staff of life",1.0,95,9,109,0.871559633027523,0.788990825688073,137.0,22.0,153.0,0.7516339869281046,0.8954248366013072,658.7908496732026
n07679356_26410.jpg,food,bread,375.0,500.0,imagenet,"bread, breadstuff, staff of life",1.0,79,1,104,0.759615384615385,0.75,69.0,8.0,86.0,0.7093023255813954,0.8023255813953488,680.2133333333334
n07679356_26486.jpg,food,bread,438.0,500.0,imagenet,"bread, breadstuff, staff of life",1.0,86,3,102,0.843137254901961,0.813725490196078,66.0,8.0,75.0,0.7733333333333333,0.88,620.6619718309859
n07679356_46911.jpg,food,bread,375.0,500.0,imagenet,"bread, breadstuff, staff of life",1.0,88,5,92,0.956521739130435,0.902173913043478,69.0,10.0,74.0,0.7972972972972973,0.9324324324324325,644.8918918918919
n07680932_16996.jpg,food,bread,334.0,500.0,imagenet,"bun, roll",1.0,112,11,122,0.918032786885246,0.827868852459016,73.0,9.0,87.0,0.735632183908046,0.8390804597701149,588.675
n07680932_19004.jpg,food,bread,334.0,500.0,imagenet,"bun, roll",1.0,74,8,100,0.74,0.66,63.0,13.0,86.0,0.5813953488372093,0.7325581395348837,632.7671232876712
n07680932_33577.jpg,food,bread,500.0,375.0,imagenet,"bun, roll",1.0,75,9,97,0.77319587628866,0.680412371134021,76.0,20.0,90.0,0.6222222222222222,0.8444444444444444,638.7272727272727
n07680932_3803.jpg,food,bread,333.0,500.0,imagenet,"bun, roll",1.0,91,1,100,0.91,0.9,75.0,5.0,87.0,0.8045977011494253,0.8620689655172413,632.4102564102565
n07690273_20374.jpg,food,muffin,500.0,333.0,imagenet,"muffin, gem",1.0,74,11,93,0.795698924731183,0.67741935483871,50.0,15.0,69.0,0.5072463768115942,0.7246376811594203,630.457627118644
n07690273_21128.jpg,food,muffin,421.0,500.0,imagenet,"muffin, gem",1.0,88,1,104,0.846153846153846,0.836538461538462,60.0,2.0,74.0,0.7837837837837838,0.8108108108108109,664.7543859649123
n07690273_21379.jpg,food,muffin,375.0,500.0,imagenet,"muffin, gem",1.0,103,3,109,0.944954128440367,0.917431192660551,56.0,8.0,65.0,0.7384615384615385,0.8615384615384616,679.6229508196722
n07690273_21839.jpg,food,muffin,500.0,375.0,imagenet,"muffin, gem",1.0,79,5,88,0.897727272727273,0.840909090909091,70.0,11.0,85.0,0.6941176470588235,0.8235294117647058,644.0533333333333
n07690273_22163.jpg,food,muffin,333.0,500.0,imagenet,"muffin, gem",1.0,104,14,119,0.873949579831933,0.756302521008403,70.0,11.0,81.0,0.7283950617283951,0.8641975308641975,614.5526315789474
n07690273_22169.jpg,food,muffin,333.0,500.0,imagenet,"muffin, gem",1.0,106,1,115,0.921739130434783,0.91304347826087,64.0,6.0,77.0,0.7532467532467533,0.8311688311688312,670.4615384615385
n07690273_23101.jpg,food,muffin,333.0,500.0,imagenet,"muffin, gem",1.0,80,12,89,0.898876404494382,0.764044943820225,68.0,10.0,83.0,0.6987951807228916,0.8192771084337349,650.7222222222222
n07693725_12334.jpg,food,bagel,375.0,500.0,imagenet,"bagel, beigel",1.0,100,11,116,0.862068965517241,0.767241379310345,53.0,9.0,69.0,0.6376811594202898,0.7681159420289855,651.4035087719299
n07693725_13352.jpg,food,bagel,372.0,500.0,imagenet,"bagel, beigel",1.0,83,6,106,0.783018867924528,0.726415094339623,121.0,34.0,153.0,0.5686274509803921,0.7908496732026143,645.8918918918919
n07693725_3177.jpg,food,bagel,397.0,500.0,imagenet,"bagel, beigel",1.0,86,2,89,0.966292134831461,0.943820224719101,70.0,6.0,75.0,0.8533333333333334,0.9333333333333333,608.0895522388059
n07693725_3203.jpg,food,bagel,288.0,352.0,imagenet,"bagel, beigel",1.0,75,3,105,0.714285714285714,0.685714285714286,68.0,11.0,83.0,0.6867469879518072,0.8192771084337349,663.8
n07693725_3523.jpg,food,bagel,376.0,500.0,imagenet,"bagel, beigel",1.0,91,5,101,0.900990099009901,0.851485148514851,76.0,19.0,88.0,0.6477272727272727,0.8636363636363636,613.1149425287356
n07693725_3536.jpg,food,bagel,333.0,500.0,imagenet,"bagel, beigel",1.0,55,2,90,0.611111111111111,0.588888888888889,68.0,8.0,86.0,0.6976744186046512,0.7906976744186046,718.2638888888889
n07693725_6372.jpg,food,bagel,333.0,500.0,imagenet,"bagel, beigel",1.0,84,1,91,0.923076923076923,0.912087912087912,76.0,12.0,83.0,0.7710843373493976,0.9156626506024096,611.7926829268292
n07693725_8131.jpg,food,bagel,384.0,500.0,imagenet,"bagel, beigel",1.0,84,4,89,0.943820224719101,0.898876404494382,78.0,5.0,87.0,0.8390804597701149,0.896551724137931,598.3291139240506
n07693725_8448.jpg,food,bagel,375.0,500.0,imagenet,"bagel, beigel",1.0,60,1,88,0.681818181818182,0.670454545454545,51.0,10.0,74.0,0.5540540540540541,0.6891891891891891,705.6101694915254
n07696625_1403.jpg,food,sandwich,375.0,500.0,imagenet,ham sandwich,1.0,77,16,108,0.712962962962963,0.564814814814815,119.0,31.0,159.0,0.5534591194968553,0.7484276729559748,668.3088235294117
n07696839_14469.jpg,food,sandwich,500.0,333.0,imagenet,"club sandwich, three-decker, triple-decker",1.0,87,0,103,0.844660194174757,0.844660194174757,70.0,8.0,87.0,0.7126436781609196,0.8045977011494253,660.8472222222222
n07697537_26124.jpg,food,hotdog,375.0,500.0,imagenet,"hotdog, hot dog, red hot",1.0,66,5,86,0.767441860465116,0.709302325581395,70.0,9.0,88.0,0.6931818181818182,0.7954545454545454,616.24
n07711569_1286.jpg,food,mashed potato,500.0,375.0,imagenet,mashed potato,1.0,49,5,103,0.475728155339806,0.427184466019417,39.0,4.0,87.0,0.40229885057471265,0.4482758620689655,707.4
n07711569_1507.jpg,food,mashed potato,375.0,500.0,imagenet,mashed potato,1.0,55,2,80,0.6875,0.6625,51.0,9.0,75.0,0.56,0.68,693.551724137931
n07711569_2344.jpg,food,mashed potato,333.0,500.0,imagenet,mashed potato,1.0,88,8,92,0.956521739130435,0.869565217391304,74.0,8.0,88.0,0.75,0.8409090909090909,668.8831168831168
n07711569_3180.jpg,food,mashed potato,375.0,500.0,imagenet,mashed potato,1.0,71,4,107,0.663551401869159,0.626168224299065,51.0,11.0,76.0,0.5263157894736842,0.6710526315789473,691.8888888888889
n07711569_3317.jpg,food,mashed potato,375.0,500.0,imagenet,mashed potato,1.0,80,6,86,0.930232558139535,0.86046511627907,74.0,7.0,80.0,0.8375,0.925,648.4931506849315
n07711569_3492.jpg,food,mashed potato,500.0,333.0,imagenet,mashed potato,1.0,85,1,113,0.752212389380531,0.743362831858407,103.0,20.0,149.0,0.5570469798657718,0.6912751677852349,720.0854700854701
n07711569_417.jpg,food,mashed potato,303.0,500.0,imagenet,mashed potato,1.0,63,6,98,0.642857142857143,0.581632653061224,61.0,8.0,91.0,0.5824175824175825,0.6703296703296703,650.7611940298508
n07711569_5653.jpg,food,mashed potato,375.0,500.0,imagenet,mashed potato,1.0,109,1,116,0.939655172413793,0.931034482758621,60.0,3.0,70.0,0.8142857142857143,0.8571428571428571,669.0
n07711569_5853.jpg,food,mashed potato,375.0,500.0,imagenet,mashed potato,1.0,75,12,107,0.700934579439252,0.588785046728972,47.0,19.0,67.0,0.417910447761194,0.7014925373134329,677.4590163934427
n07711569_6001.jpg,food,mashed potato,375.0,500.0,imagenet,mashed potato,1.0,70,3,85,0.823529411764706,0.788235294117647,128.0,12.0,154.0,0.7532467532467533,0.8311688311688312,652.0451127819549
n07716358_10251.jpg,food,zucchini,375.0,500.0,imagenet,"zucchini, courgette",1.0,63,6,89,0.707865168539326,0.640449438202247,75.0,4.0,88.0,0.8068181818181818,0.8522727272727273,657.8918918918919
n07716358_11437.jpg,food,zucchini,500.0,333.0,imagenet,"zucchini, courgette",1.0,66,2,89,0.741573033707865,0.719101123595506,65.0,9.0,85.0,0.6588235294117647,0.7647058823529411,666.4788732394367
n07716358_12371.jpg,food,zucchini,500.0,333.0,imagenet,"zucchini, courgette",1.0,81,3,95,0.852631578947368,0.821052631578947,121.0,12.0,152.0,0.7171052631578947,0.7960526315789473,645.2903225806451
n07716358_15994.jpg,food,zucchini,500.0,375.0,imagenet,"zucchini, courgette",1.0,90,4,92,0.978260869565217,0.934782608695652,83.0,6.0,86.0,0.8953488372093024,0.9651162790697675,630.0235294117647
n07716358_16756.jpg,food,zucchini,359.0,500.0,imagenet,"zucchini, courgette",1.0,79,8,97,0.814432989690722,0.731958762886598,134.0,36.0,148.0,0.6621621621621622,0.9054054054054054,645.7643312101911
n07716358_3154.jpg,food,zucchini,375.0,500.0,imagenet,"zucchini, courgette",1.0,97,8,101,0.96039603960396,0.881188118811881,85.0,16.0,91.0,0.7582417582417582,0.9340659340659341,622.7070707070707
n07716358_8726.jpg,food,zucchini,377.0,435.0,imagenet,"zucchini, courgette",1.0,88,7,90,0.977777777777778,0.9,89.0,10.0,93.0,0.8494623655913979,0.956989247311828,638.34375
n07717556_1645.jpg,food,butternut squash,263.0,377.0,imagenet,butternut squash,1.0,79,3,98,0.806122448979592,0.775510204081633,70.0,15.0,83.0,0.6626506024096386,0.8433734939759037,656.4125
n07717556_2777.jpg,food,butternut squash,500.0,375.0,imagenet,butternut squash,1.0,105,6,109,0.963302752293578,0.908256880733945,76.0,4.0,86.0,0.8372093023255814,0.8837209302325582,605.56
n07717556_3650.jpg,food,butternut squash,333.0,250.0,imagenet,butternut squash,1.0,90,6,99,0.909090909090909,0.848484848484849,64.0,6.0,70.0,0.8285714285714286,0.9142857142857143,719.1290322580645
n07717556_4254.jpg,food,butternut squash,186.0,350.0,imagenet,butternut squash,1.0,81,15,95,0.852631578947368,0.694736842105263,62.0,17.0,72.0,0.625,0.8611111111111112,616.9166666666666
n07717556_5513.jpg,food,butternut squash,333.0,500.0,imagenet,butternut squash,1.0,77,2,113,0.68141592920354,0.663716814159292,44.0,9.0,75.0,0.4666666666666667,0.5866666666666667,688.74
n07717556_60.jpg,food,butternut squash,375.0,500.0,imagenet,butternut squash,1.0,94,6,96,0.979166666666667,0.916666666666667,72.0,7.0,81.0,0.8024691358024691,0.8888888888888888,649.8378378378378
n07717556_7101.jpg,food,butternut squash,375.0,500.0,imagenet,butternut squash,1.0,92,17,97,0.948453608247423,0.77319587628866,66.0,15.0,73.0,0.6986301369863014,0.9041095890410958,660.5
n07717556_834.jpg,food,butternut squash,333.0,500.0,imagenet,butternut squash,1.0,86,5,92,0.934782608695652,0.880434782608696,136.0,14.0,153.0,0.7973856209150327,0.8888888888888888,639.7605633802817
n07720875_10162.jpg,food,bell pepper,375.0,500.0,imagenet,bell pepper,1.0,64,6,84,0.761904761904762,0.69047619047619,53.0,6.0,67.0,0.7014925373134329,0.7910447761194029,663.8793103448276
n07720875_1782.jpg,food,bell pepper,485.0,475.0,imagenet,bell pepper,1.0,107,5,112,0.955357142857143,0.910714285714286,135.0,22.0,156.0,0.7243589743589743,0.8653846153846154,637.8496732026143
n07720875_2238.jpg,food,bell pepper,375.0,500.0,imagenet,bell pepper,1.0,84,3,93,0.903225806451613,0.870967741935484,72.0,6.0,88.0,0.75,0.8181818181818182,650.3918918918919
n07720875_5389.jpg,food,bell pepper,333.0,500.0,imagenet,bell pepper,1.0,85,8,91,0.934065934065934,0.846153846153846,79.0,12.0,85.0,0.788235294117647,0.9294117647058824,589.7380952380952
n07720875_5791.jpg,food,bell pepper,379.0,500.0,imagenet,bell pepper,1.0,83,6,97,0.855670103092783,0.793814432989691,132.0,22.0,156.0,0.7051282051282052,0.8461538461538461,647.8391608391609
n07720875_7739.jpg,food,bell pepper,332.0,500.0,imagenet,bell pepper,1.0,78,4,115,0.678260869565217,0.643478260869565,50.0,7.0,73.0,0.589041095890411,0.684931506849315,636.5849056603773
n07720875_8234.jpg,food,bell pepper,407.0,500.0,imagenet,bell pepper,1.0,77,1,97,0.793814432989691,0.783505154639175,63.0,4.0,76.0,0.7763157894736842,0.8289473684210527,674.2380952380952
n07720875_8255.jpg,food,bell pepper,333.0,500.0,imagenet,bell pepper,1.0,109,6,114,0.956140350877193,0.903508771929825,64.0,5.0,76.0,0.7763157894736842,0.8421052631578947,640.5151515151515
n07753592_10906.jpg,food,banana,328.0,500.0,imagenet,banana,1.0,77,10,96,0.802083333333333,0.697916666666667,63.0,19.0,70.0,0.6285714285714286,0.9,635.2077922077922
n07753592_16211.jpg,food,banana,375.0,500.0,imagenet,banana,1.0,78,10,90,0.866666666666667,0.755555555555556,84.0,17.0,93.0,0.7204301075268817,0.9032258064516129,623.9895833333334
n07753592_8891.jpg,food,banana,311.0,500.0,imagenet,banana,1.0,82,5,92,0.891304347826087,0.83695652173913,66.0,15.0,73.0,0.6986301369863014,0.9041095890410958,625.0379746835443
n07801508_15792.jpg,food,cake,333.0,500.0,imagenet,oil cake,1.0,56,3,92,0.608695652173913,0.576086956521739,42.0,14.0,73.0,0.3835616438356164,0.5753424657534246,637.9230769230769
n07801508_1807.jpg,food,cake,300.0,300.0,imagenet,oil cake,1.0,50,3,69,0.72463768115942,0.681159420289855,72.0,12.0,81.0,0.7407407407407407,0.8888888888888888,660.1829268292682
n07801508_2105.jpg,food,cake,392.0,500.0,imagenet,oil cake,1.0,75,6,88,0.852272727272727,0.784090909090909,83.0,13.0,92.0,0.7608695652173914,0.9021739130434783,656.7111111111111
n07801508_3335.jpg,food,cake,334.0,500.0,imagenet,oil cake,1.0,98,2,106,0.924528301886792,0.905660377358491,147.0,18.0,164.0,0.7865853658536586,0.8963414634146342,652.2704402515724
n07801508_4242.jpg,food,cake,376.0,500.0,imagenet,oil cake,1.0,90,5,102,0.882352941176471,0.833333333333333,131.0,17.0,156.0,0.7307692307692307,0.8397435897435898,648.029197080292
n07801508_7358.jpg,food,cake,500.0,374.0,imagenet,oil cake,1.0,83,5,95,0.873684210526316,0.821052631578947,73.0,3.0,83.0,0.8433734939759037,0.8795180722891566,650.0933333333334
n07806221_21271.jpg,food,salad,332.0,500.0,imagenet,salad,1.0,76,7,96,0.791666666666667,0.71875,58.0,13.0,77.0,0.5844155844155844,0.7532467532467533,672.741935483871
n07806221_21594.jpg,food,salad,333.0,500.0,imagenet,salad,1.0,79,7,114,0.692982456140351,0.631578947368421,52.0,19.0,71.0,0.4647887323943662,0.7323943661971831,641.5909090909091
n07806221_22340.jpg,food,salad,375.0,500.0,imagenet,salad,1.0,92,6,96,0.958333333333333,0.895833333333333,55.0,12.0,70.0,0.6142857142857143,0.7857142857142857,652.5909090909091
n07806221_22396.jpg,food,salad,375.0,500.0,imagenet,salad,1.0,65,7,99,0.656565656565657,0.585858585858586,54.0,16.0,82.0,0.4634146341463415,0.6585365853658537,674.969696969697
n07806221_23808.jpg,food,salad,315.0,500.0,imagenet,salad,1.0,55,1,92,0.597826086956522,0.58695652173913,54.0,4.0,85.0,0.5882352941176471,0.6352941176470588,700.9824561403509
n07806221_24627.jpg,food,salad,375.0,500.0,imagenet,salad,1.0,73,5,100,0.73,0.68,64.0,7.0,86.0,0.6627906976744186,0.7441860465116279,637.2272727272727
n07806221_25416.jpg,food,salad,500.0,398.0,imagenet,salad,1.0,75,2,96,0.78125,0.760416666666667,46.0,6.0,75.0,0.5333333333333333,0.6133333333333333,655.5686274509804
n07806221_33538.jpg,food,salad,375.0,500.0,imagenet,salad,1.0,77,4,89,0.865168539325843,0.820224719101124,108.0,26.0,147.0,0.5578231292517006,0.7346938775510204,604.7142857142857
n07850329_19678.jpg,food,cheese,333.0,500.0,imagenet,cheese,1.0,85,2,129,0.65891472868217,0.643410852713178,66.0,4.0,83.0,0.7469879518072289,0.7951807228915663,677.6769230769231
n07850329_21202.jpg,food,cheese,334.0,500.0,imagenet,cheese,1.0,101,1,108,0.935185185185185,0.925925925925926,61.0,10.0,74.0,0.6891891891891891,0.8243243243243243,646.3030303030303
n07850329_24.jpg,food,cheese,334.0,500.0,imagenet,cheese,1.0,83,3,94,0.882978723404255,0.851063829787234,61.0,9.0,67.0,0.7761194029850746,0.9104477611940298,709.655737704918
n07850329_29719.jpg,food,cheese,375.0,500.0,imagenet,cheese,1.0,95,5,100,0.95,0.9,61.0,17.0,72.0,0.6111111111111112,0.8472222222222222,654.961038961039
n07850329_5631.jpg,food,cheese,334.0,500.0,imagenet,cheese,1.0,91,3,105,0.866666666666667,0.838095238095238,132.0,23.0,152.0,0.7171052631578947,0.868421052631579,691.2866666666666
n07850329_8115.jpg,food,cheese,250.0,280.0,imagenet,cheese,1.0,65,3,99,0.656565656565657,0.626262626262626,78.0,7.0,88.0,0.8068181818181818,0.8863636363636364,644.8026315789474
n07850329_9140.jpg,food,cheese,375.0,500.0,imagenet,cheese,1.0,64,0,90,0.711111111111111,0.711111111111111,38.0,3.0,71.0,0.49295774647887325,0.5352112676056338,753.35
n07850329_9287.jpg,food,cheese,375.0,500.0,imagenet,cheese,1.0,68,2,91,0.747252747252747,0.725274725274725,56.0,1.0,86.0,0.6395348837209303,0.6511627906976745,715.5555555555555
n07863374_15623.jpg,food,pasta,307.0,500.0,imagenet,pasta,1.0,53,5,93,0.56989247311828,0.516129032258065,56.0,19.0,80.0,0.4625,0.7,663.1044776119403
n07863374_15968.jpg,food,pasta,332.0,500.0,imagenet,pasta,1.0,95,1,104,0.913461538461538,0.903846153846154,54.0,5.0,68.0,0.7205882352941176,0.7941176470588235,662.9122807017544
n07863374_16147.jpg,food,pasta,375.0,500.0,imagenet,pasta,1.0,82,4,87,0.942528735632184,0.896551724137931,59.0,6.0,76.0,0.6973684210526315,0.7763157894736842,682.8524590163935
n07863374_16698.jpg,food,pasta,375.0,500.0,imagenet,pasta,1.0,94,5,96,0.979166666666667,0.927083333333333,147.0,17.0,157.0,0.8280254777070064,0.9363057324840764,596.9934640522875
n07863374_16763.jpg,food,pasta,333.0,500.0,imagenet,pasta,1.0,75,6,95,0.789473684210526,0.726315789473684,68.0,4.0,83.0,0.7710843373493976,0.8192771084337349,637.8805970149253
n07863374_17605.jpg,food,pasta,333.0,500.0,imagenet,pasta,1.0,78,5,87,0.896551724137931,0.839080459770115,138.0,22.0,152.0,0.7631578947368421,0.9078947368421053,666.0064516129032
n07863374_17687.jpg,food,pasta,375.0,500.0,imagenet,pasta,1.0,65,4,90,0.722222222222222,0.677777777777778,46.0,4.0,74.0,0.5675675675675675,0.6216216216216216,721.8979591836735
n07863374_18015.jpg,food,pasta,404.0,500.0,imagenet,pasta,1.0,88,6,118,0.745762711864407,0.694915254237288,70.0,8.0,93.0,0.6666666666666666,0.7526881720430108,625.5138888888889
n07863374_18711.jpg,food,pasta,333.0,500.0,imagenet,pasta,1.0,86,6,104,0.826923076923077,0.769230769230769,64.0,5.0,72.0,0.8194444444444444,0.8888888888888888,600.5238095238095
n07880968_155.jpg,food,burrito,500.0,374.0,imagenet,burrito,1.0,85,2,87,0.977011494252874,0.954022988505747,144.0,19.0,151.0,0.8278145695364238,0.9536423841059603,645.5333333333333
n07880968_2090.jpg,food,burrito,333.0,500.0,imagenet,burrito,1.0,76,2,89,0.853932584269663,0.831460674157303,75.0,9.0,91.0,0.7252747252747253,0.8241758241758241,693.2467532467532
n07880968_241.jpg,food,burrito,281.0,500.0,imagenet,burrito,1.0,82,2,101,0.811881188118812,0.792079207920792,65.0,9.0,78.0,0.717948717948718,0.8333333333333334,658.6666666666666
n07880968_2787.jpg,food,burrito,375.0,500.0,imagenet,burrito,1.0,74,9,93,0.795698924731183,0.698924731182796,60.0,17.0,80.0,0.5375,0.75,660.5890410958904
n07880968_2967.jpg,food,burrito,500.0,375.0,imagenet,burrito,1.0,73,7,98,0.744897959183674,0.673469387755102,62.0,14.0,90.0,0.5333333333333333,0.6888888888888889,685.6216216216217
n07880968_403.jpg,food,burrito,375.0,500.0,imagenet,burrito,1.0,87,13,101,0.861386138613861,0.732673267326733,59.0,22.0,69.0,0.5362318840579711,0.855072463768116,649.3717948717949
n07880968_4256.jpg,food,burrito,375.0,500.0,imagenet,burrito,1.0,94,2,101,0.930693069306931,0.910891089108911,63.0,18.0,76.0,0.5921052631578947,0.8289473684210527,659.5569620253165
n07880968_5202.jpg,food,burrito,375.0,500.0,imagenet,burrito,1.0,108,3,120,0.9,0.875,62.0,6.0,74.0,0.7567567567567568,0.8378378378378378,692.9402985074627
n07923748_1310.jpg,food,juice,500.0,375.0,imagenet,juice,1.0,70,1,99,0.707070707070707,0.696969696969697,44.0,9.0,77.0,0.45454545454545453,0.5714285714285714,689.9795918367347
n07923748_1476.jpg,food,juice,375.0,500.0,imagenet,juice,1.0,80,5,112,0.714285714285714,0.669642857142857,99.0,12.0,150.0,0.58,0.66,627.6078431372549
n07923748_1538.jpg,food,juice,500.0,375.0,imagenet,juice,1.0,88,2,95,0.926315789473684,0.905263157894737,132.0,23.0,152.0,0.7171052631578947,0.868421052631579,623.4421768707483
n07923748_17150.jpg,food,juice,500.0,375.0,imagenet,juice,1.0,85,1,96,0.885416666666667,0.875,130.0,16.0,154.0,0.7402597402597403,0.8441558441558441,644.689393939394
n07923748_19364.jpg,food,juice,500.0,333.0,imagenet,juice,1.0,83,9,95,0.873684210526316,0.778947368421053,60.0,10.0,75.0,0.6666666666666666,0.8,670.5441176470588
n07923748_2669.jpg,food,juice,500.0,333.0,imagenet,juice,1.0,92,3,98,0.938775510204082,0.908163265306122,72.0,5.0,80.0,0.8375,0.9,623.8857142857142
n07923748_712.jpg,food,juice,375.0,500.0,imagenet,juice,1.0,77,6,88,0.875,0.806818181818182,62.0,7.0,76.0,0.7236842105263158,0.8157894736842105,692.5384615384615
n07923748_7187.jpg,food,juice,500.0,281.0,imagenet,juice,1.0,66,2,81,0.814814814814815,0.790123456790123,73.0,5.0,86.0,0.7906976744186046,0.8488372093023255,636.0422535211268
n07929519_31504.jpg,food,coffee,500.0,333.0,imagenet,"coffee, java",1.0,80,4,96,0.833333333333333,0.791666666666667,69.0,7.0,86.0,0.7209302325581395,0.8023255813953488,613.2428571428571
n07929519_32188.jpg,food,coffee,500.0,375.0,imagenet,"coffee, java",1.0,68,4,95,0.715789473684211,0.673684210526316,45.0,2.0,72.0,0.5972222222222222,0.625,676.9555555555555
n07929519_32468.jpg,food,coffee,417.0,500.0,imagenet,"coffee, java",1.0,59,1,88,0.670454545454545,0.659090909090909,48.0,4.0,76.0,0.5789473684210527,0.631578947368421,598.7142857142857
n07929519_32767.jpg,food,coffee,500.0,333.0,imagenet,"coffee, java",1.0,84,7,102,0.823529411764706,0.754901960784314,116.0,14.0,155.0,0.6580645161290323,0.7483870967741936,651.9090909090909
n07929519_33050.jpg,food,coffee,500.0,333.0,imagenet,"coffee, java",1.0,102,0,106,0.962264150943396,0.962264150943396,69.0,7.0,74.0,0.8378378378378378,0.9324324324324325,661.8888888888889
n07929519_33855.jpg,food,coffee,500.0,333.0,imagenet,"coffee, java",1.0,93,5,101,0.920792079207921,0.871287128712871,77.0,7.0,85.0,0.8235294117647058,0.9058823529411765,640.3026315789474
n07929519_33894.jpg,food,coffee,332.0,500.0,imagenet,"coffee, java",1.0,103,1,113,0.911504424778761,0.902654867256637,72.0,4.0,85.0,0.8,0.8470588235294118,633.4366197183099
n07929519_38930.jpg,food,coffee,500.0,375.0,imagenet,"coffee, java",1.0,99,7,114,0.868421052631579,0.807017543859649,125.0,21.0,153.0,0.6797385620915033,0.8169934640522876,587.2647058823529
n07933274_29781.jpg,food,tea,500.0,375.0,imagenet,tea,1.0,106,15,118,0.898305084745763,0.771186440677966,69.0,4.0,88.0,0.7386363636363636,0.7840909090909091,652.4
n07933274_29941.jpg,food,tea,375.0,500.0,imagenet,tea,1.0,69,5,106,0.650943396226415,0.60377358490566,65.0,7.0,87.0,0.6666666666666666,0.7471264367816092,636.3676470588235
n07933274_30075.jpg,food,tea,375.0,500.0,imagenet,tea,1.0,87,18,102,0.852941176470588,0.676470588235294,64.0,14.0,71.0,0.704225352112676,0.9014084507042254,611.2465753424658
n07933274_30243.jpg,food,tea,334.0,500.0,imagenet,tea,1.0,84,1,101,0.831683168316832,0.821782178217822,59.0,4.0,71.0,0.7746478873239436,0.8309859154929577,716.6724137931035
n07933274_30681.jpg,food,tea,482.0,500.0,imagenet,tea,1.0,115,1,119,0.966386554621849,0.957983193277311,70.0,7.0,77.0,0.8181818181818182,0.9090909090909091,595.013698630137
n07933274_31611.jpg,food,tea,464.0,500.0,imagenet,tea,1.0,92,1,107,0.85981308411215,0.850467289719626,71.0,5.0,86.0,0.7674418604651163,0.8255813953488372,640.7534246575342
n07933274_32238.jpg,food,tea,375.0,500.0,imagenet,tea,1.0,49,0,104,0.471153846153846,0.471153846153846,55.0,9.0,87.0,0.5287356321839081,0.632183908045977,677.7241379310345
n07933274_32615.jpg,food,tea,500.0,333.0,imagenet,tea,1.0,60,10,101,0.594059405940594,0.495049504950495,61.0,6.0,84.0,0.6547619047619048,0.7261904761904762,706.6825396825396
n07933274_33706.jpg,food,tea,500.0,292.0,imagenet,tea,1.0,80,8,97,0.824742268041237,0.742268041237113,78.0,9.0,86.0,0.8023255813953488,0.9069767441860465,613.1625
n07933274_33970.jpg,food,tea,333.0,500.0,imagenet,tea,1.0,92,0,101,0.910891089108911,0.910891089108911,77.0,4.0,86.0,0.8488372093023255,0.8953488372093024,675.85
n09217230_10187.jpg,landscape,shore,375.0,500.0,imagenet,beach,1.0,91,0,113,0.805309734513274,0.805309734513274,53.0,2.0,74.0,0.6891891891891891,0.7162162162162162,701.4901960784314
n09217230_11848.jpg,landscape,shore,411.0,627.0,imagenet,beach,1.0,47,4,120,0.391666666666667,0.358333333333333,26.0,7.0,79.0,0.24050632911392406,0.3291139240506329,719.3548387096774
n09217230_2843.jpg,landscape,shore,375.0,500.0,imagenet,beach,1.0,74,1,106,0.69811320754717,0.688679245283019,54.0,4.0,80.0,0.625,0.675,654.0754716981132
n09217230_4382.jpg,landscape,shore,331.0,500.0,imagenet,beach,1.0,98,1,115,0.852173913043478,0.843478260869565,49.0,8.0,79.0,0.5189873417721519,0.620253164556962,732.1818181818181
n09217230_469.jpg,landscape,shore,333.0,500.0,imagenet,beach,1.0,47,2,85,0.552941176470588,0.529411764705882,49.0,5.0,78.0,0.5641025641025641,0.6282051282051282,669.88
n09217230_6184.jpg,landscape,shore,375.0,500.0,imagenet,beach,1.0,74,7,96,0.770833333333333,0.697916666666667,57.0,8.0,75.0,0.6533333333333333,0.76,595.8833333333333
n09270735_10593.jpg,landscape,desert,405.0,496.0,imagenet,"dune, sand dune",1.0,76,1,92,0.826086956521739,0.815217391304348,65.0,5.0,85.0,0.7058823529411765,0.7647058823529411,680.3636363636364
n09270735_11686.jpg,landscape,desert,500.0,375.0,imagenet,"dune, sand dune",1.0,90,2,99,0.909090909090909,0.888888888888889,129.0,8.0,147.0,0.8231292517006803,0.8775510204081632,643.3228346456693
n09270735_19117.jpg,landscape,desert,500.0,332.0,imagenet,"dune, sand dune",1.0,60,1,101,0.594059405940594,0.584158415841584,81.0,19.0,154.0,0.4025974025974026,0.525974025974026,648.7604166666666
